instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2813441,10990,RADICO,RADICO KHAITAN,0,,0,0.05,1,EQ,NSE,NSE
2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0,,0,0.01,1,EQ,NSE,NSE
2815745,10999,MARUTI,MARUTI SUZUKI INDIA,0,,0,0.05,1,EQ,NSE,NSE
2822913,11027,INFOBEAN,INFOBEANS TECHNO.,0,,0,0.05,1,EQ,NSE,NSE
2824193,11032,SANGINITA,SANGINITA CHEMICALS,0,,0,0.01,1,EQ,NSE,NSE
2825985,11039,DCMNVL,DCM NOUVELLE,0,,0,0.01,1,EQ,NSE,NSE
2827521,11045,SATIA,SATIA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2828801,11050,SIRCA,SIRCA PAINT INDIA,0,,0,0.05,1,EQ,NSE,NSE
2830849,11058,SECURKLOUD,SECUREKLOUD TECH,0,,0,0.01,1,EQ,NSE,NSE
2831361,11060,KSOLVES,KSOLVES INDIA,0,,0,0.05,1,EQ,NSE,NSE
2832641,11065,NATHBIOGEN,NATH BIO-GENES (I),0,,0,0.01,1,EQ,NSE,NSE
2834433,11072,AGRITECH,AGRI-TECH (INDIA),0,,0,0.01,1,EQ,NSE,NSE
2836993,11082,LIBAS,LIBAS CONSU PRODUCTS,0,,0,0.01,1,EQ,NSE,NSE
2854145,11149,SHRENIK,SHRENIK,0,,0,0.01,1,EQ,NSE,NSE
2855681,11155,CREATIVE,CREATIVE NEWTECH,0,,0,0.05,1,EQ,NSE,NSE
2857473,11162,HARSHA,HARSHA ENGINEERS INT,0,,0,0.05,1,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0,,0,0.01,1,EQ,NSE,NSE
2865409,11193,AXISILVER,AXISAMC - AXISILVER,0,,0,0.01,1,EQ,NSE,NSE
2865921,11195,INDIGO,INTERGLOBE AVIATION,0,,0,0.05,1,EQ,NSE,NSE
2870273,11212,SHK,S H KELKAR AND CO.,0,,0,0.01,1,EQ,NSE,NSE
2872321,11220,VARDHACRLC,VARDHAMAN ACRYLICS,0,,0,0.01,1,EQ,NSE,NSE
2873089,11223,UCOBANK,UCO BANK,0,,0,0.01,1,EQ,NSE,NSE
2875649,11233,SUVEN,SUVEN LIFE SCIENCES,0,,0,0.01,1,EQ,NSE,NSE
2876417,11236,JSL,JINDAL STAINLESS,0,,0,0.05,1,EQ,NSE,NSE
2877185,11239,NSIL,NALWA SONS INVESTMENT,0,,0,0.05,1,EQ,NSE,NSE
2877697,11241,HDFCGROWTH,HDFCAMC - HDFCGROWTH,0,,0,0.01,1,EQ,NSE,NSE
2880769,11253,WELSPUNLIV,WELSPUN LIVING,0,,0,0.01,1,EQ,NSE,NSE
2881281,11255,HDFCQUAL,HDFCAMC - HDFCQUAL,0,,0,0.01,1,EQ,NSE,NSE
2881537,11256,JAIBALAJI,JAI BALAJI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2882561,11260,HDFCVALUE,HDFCAMC - HDFCVALUE,0,,0,0.01,1,EQ,NSE,NSE
2883073,11262,IGL,INDRAPRASTHA GAS,0,,0,0.05,1,EQ,NSE,NSE
2883841,11265,TVSELECT,TVS ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
2885377,11271,DREDGECORP,DREDGING CORP OF INDIA,0,,0,0.05,1,EQ,NSE,NSE
2886401,11275,TVTODAY,TV TODAY NETWORK,0,,0,0.01,1,EQ,NSE,NSE
2889473,11287,UPL,UPL,0,,0,0.05,1,EQ,NSE,NSE
2891009,11293,UNIENTER,UNIPHOS ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
2892033,11297,SIL,STANDARD INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
2893057,11301,LUXIND,LUX INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2895105,11309,BALAXI,BALAXI PHARMA,0,,0,0.01,1,EQ,NSE,NSE
2897665,11319,LICNETFN50,LICNAMC - LICNFENGP,0,,0,0.01,1,EQ,NSE,NSE
2899201,11325,MUKANDLTD,MUKAND,0,,0,0.01,1,EQ,NSE,NSE
2903809,11343,AFFLE,AFFLE (INDIA),0,,0,0.05,1,EQ,NSE,NSE
2905857,11351,PETRONET,PETRONET LNG,0,,0,0.05,1,EQ,NSE,NSE
2906881,11355,PTC,PTC INDIA,0,,0,0.01,1,EQ,NSE,NSE
2909185,11364,VAIBHAVGBL,VAIBHAV GLOBAL,0,,0,0.05,1,EQ,NSE,NSE
2910465,11369,TTKHLTCARE,TTK HEALTHCARE,0,,0,0.05,1,EQ,NSE,NSE
2911489,11373,BIOCON,BIOCON,0,,0,0.05,1,EQ,NSE,NSE
2912513,11377,MAHABANK,BANK OF MAHARASHTRA,0,,0,0.01,1,EQ,NSE,NSE
2916865,11394,ZOTA,ZOTA HEALTH CARE,0,,0,0.05,1,EQ,NSE,NSE
2918145,11399,SALZERELEC,SALZER ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
2919169,11403,POONAWALLA,POONAWALLA FINCORP,0,,0,0.05,1,EQ,NSE,NSE
2920193,11407,XPROINDIA,XPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
2924289,11423,DATAMATICS,DATAMATICS GLOBAL SER,0,,0,0.05,1,EQ,NSE,NSE
2925313,11427,NDTV,NDTV,0,,0,0.01,1,EQ,NSE,NSE
2926593,11432,KRITINUT,KRITI NUTRIENTS,0,,0,0.01,1,EQ,NSE,NSE
2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0,,0,0.05,1,EQ,NSE,NSE
2928897,11441,LICNETFSEN,LICNAMC - LICNFESGP,0,,0,0.01,1,EQ,NSE,NSE
2929921,11445,PILANIINVS,PILANI INV & IND COR,0,,0,0.05,1,EQ,NSE,NSE
2931713,11452,CCL,CCL PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2939649,11483,LT,LARSEN & TOUBRO,0,,0,0.05,1,EQ,NSE,NSE
2941697,11491,APARINDS,APAR INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2942977,11496,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,0,,0,0.01,1,EQ,NSE,NSE
2946817,11511,CENTEXT,CENTURY EXTRUSIONS,0,,0,0.01,1,EQ,NSE,NSE
2949633,11522,NIITLTD,NIIT,0,,0,0.01,1,EQ,NSE,NSE
2951681,11530,EMIL,ELECTRONICS MART IND,0,,0,0.01,1,EQ,NSE,NSE
2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0,,0,0.05,1,EQ,NSE,NSE
2953217,11536,TCS,TATA CONSULTANCY SERV LT,0,,0,0.05,1,EQ,NSE,NSE
2953729,11538,HDFCMOMENT,HDFCAMC - HDFCMOMENT,0,,0,0.01,1,EQ,NSE,NSE
2955009,11543,COFORGE,COFORGE,0,,0,0.05,1,EQ,NSE,NSE
2956033,11547,HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,0,,0,0.01,1,EQ,NSE,NSE
2956545,11549,TEXINFRA,TEXMACO INFRA & HOLDG,0,,0,0.01,1,EQ,NSE,NSE
2960897,11566,DCI,DC INFOTECH AND COMUN,0,,0,0.05,1,EQ,NSE,NSE
2962177,11571,PPLPHARMA,PIRAMAL PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2962689,11573,FORCEMOT,FORCE MOTORS,0,,0,0.05,1,EQ,NSE,NSE
2964481,11580,WESTLIFE,WESTLIFE FOODWORLD,0,,0,0.05,1,EQ,NSE,NSE
2964737,11581,GULFPETRO,GP PETROLEUMS,0,,0,0.01,1,EQ,NSE,NSE
2964993,11582,TRACXN,TRACXN TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
2967809,11593,HDFCSENSEX,HDFCAMC - HDFCSENSEX,0,,0,0.01,1,EQ,NSE,NSE
2968577,11596,LINCOLN,LINCOLN PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2971137,11606,GUFICBIO,GUFIC BIOSCIENCES,0,,0,0.05,1,EQ,NSE,NSE
2974209,11618,ASTRAMICRO,ASTRA MICROWAVE,0,,0,0.05,1,EQ,NSE,NSE
2976257,11626,WELENT,WELSPUN ENTERPRISES,0,,0,0.05,1,EQ,NSE,NSE
2976513,11627,NARMADA,NARMADA AGROBASE,0,,0,0.01,1,EQ,NSE,NSE
2977281,11630,NTPC,NTPC,0,,0,0.05,1,EQ,NSE,NSE
2978305,11634,SALSTEEL,S.A.L. STEEL,0,,0,0.01,1,EQ,NSE,NSE
2981633,11647,KOTARISUG,KOTHARI SUG & CHEM,0,,0,0.01,1,EQ,NSE,NSE
2983425,11654,LALPATHLAB,DR. LAL PATH LABS,0,,0,0.05,1,EQ,NSE,NSE
2983681,11655,JBMA,JBM AUTO,0,,0,0.05,1,EQ,NSE,NSE
2986753,11667,DWARKESH,DWARIKESH SUGAR IND,0,,0,0.01,1,EQ,NSE,NSE
2989313,11677,INDOCO,INDOCO REMEDIES,0,,0,0.05,1,EQ,NSE,NSE
2992385,11689,SUPRAJIT,SUPRAJIT ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2994945,11699,PATELENG,PATEL ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
2995969,11703,ALKEM,ALKEM LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
2996481,11705,XCHANGING,XCHANGING SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE
3003137,11731,CONSOFINVT,CONSO. FIN. & HOLD.,0,,0,0.01,1,EQ,NSE,NSE
3006209,11743,JINDALPHOT,JINDAL PHOTO,0,,0,0.05,1,EQ,NSE,NSE
3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0,,0,0.01,1,EQ,NSE,NSE
3015169,11778,GOKEX,GOKALDAS EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
3015425,11779,ACEINTEG,ACE INTEGRATED SOLU.,0,,0,0.01,1,EQ,NSE,NSE
3016193,11782,EVEREADY,EVEREADY INDS. IND. ,0,,0,0.05,1,EQ,NSE,NSE
3017473,11787,GOYALALUM,GOYAL ALUMINIUMS,0,,0,0.01,1,EQ,NSE,NSE
3019265,11794,SAKSOFT,SAKSOFT,0,,0,0.01,1,EQ,NSE,NSE
3019777,11796,HPIL,HINDPRAKASH INDUSTRY,0,,0,0.01,1,EQ,NSE,NSE
3020289,11798,ALLDIGI,ALLDIGI TECH,0,,0,0.05,1,EQ,NSE,NSE
3021825,11804,SUKHJITS,SUKHJIT STARCH & CHEM,0,,0,0.05,1,EQ,NSE,NSE
3023105,11809,IIFL,IIFL FINANCE,0,,0,0.05,1,EQ,NSE,NSE
3024129,11813,SHOPERSTOP,SHOPPERS STOP,0,,0,0.05,1,EQ,NSE,NSE
3025153,11817,MANGALAM,MANGALAM DRUG & CHEM,0,,0,0.01,1,EQ,NSE,NSE
3026177,11821,WELCORP,WELSPUN CORP,0,,0,0.05,1,EQ,NSE,NSE
3028225,11829,SSWL,STEEL STRIPS WHEELS,0,,0,0.01,1,EQ,NSE,NSE
3031041,11840,NH,NARAYANA HRUDAYALAYA,0,,0,0.05,1,EQ,NSE,NSE
3031553,11842,CYBERMEDIA,CYBER MEDIA (INDIA),0,,0,0.01,1,EQ,NSE,NSE
3034113,11852,SURYALAXMI,SURYALAKSHMI COT MIL,0,,0,0.01,1,EQ,NSE,NSE
3036161,11860,JKPAPER,JK PAPER,0,,0,0.05,1,EQ,NSE,NSE
3037185,11864,PRIMESECU,PRIME SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE
3042305,11884,MANINDS,MAN INDUSTRIES (I),0,,0,0.05,1,EQ,NSE,NSE
3044353,11892,VHL,VARDHMAN HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
3045121,11895,DCXINDIA,DCX SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0,,0,0.01,1,EQ,NSE,NSE
3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0,,0,0.05,1,EQ,NSE,NSE
3048705,11909,SWELECTES,SWELECT ENERGY SYS,0,,0,0.05,1,EQ,NSE,NSE
3050241,11915,YESBANK,YES BANK,0,,0,0.01,1,EQ,NSE,NSE
3051265,11919,MSPL,MSP STEEL & POWER,0,,0,0.01,1,EQ,NSE,NSE
3054593,11932,FUSION,FUSION FINANCE,0,,0,0.01,1,EQ,NSE,NSE
3055361,11935,SPLIL,SPL INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3060737,11956,MEDANTA,GLOBAL HEALTH,0,,0,0.05,1,EQ,NSE,NSE
3063297,11966,BIKAJI,BIKAJI FOODS INTERN,0,,0,0.05,1,EQ,NSE,NSE
3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
3065601,11975,RML,RANE (MADRAS),0,,0,0.05,1,EQ,NSE,NSE
3066625,11979,HTMEDIA,HT MEDIA,0,,0,0.01,1,EQ,NSE,NSE
3067649,11983,SASKEN,SASKEN TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3068673,11987,ICIL,INDO COUNT INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3069953,11992,SYNCOMF,SYNCOM FORMU (I),0,,0,0.01,1,EQ,NSE,NSE
3071745,11999,FCSSOFT,FCS SOFTWARE SOLN.,0,,0,0.01,1,EQ,NSE,NSE
3072001,12000,FAZE3Q,FAZE THREE,0,,0,0.05,1,EQ,NSE,NSE
3074305,12009,IMPAL,IND MOTOR PART & ACC,0,,0,0.05,1,EQ,NSE,NSE
3075841,12015,SATINDLTD,SAT INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3076609,12018,SUZLON,SUZLON ENERGY,0,,0,0.01,1,EQ,NSE,NSE
3077633,12022,AURIONPRO,AURIONPRO SOLN,0,,0,0.05,1,EQ,NSE,NSE
3078145,12024,ACI,ARCHEAN CHEMICAL IND,0,,0,0.05,1,EQ,NSE,NSE
3078657,12026,RENUKA,SHREE RENUKA SUGARS,0,,0,0.01,1,EQ,NSE,NSE
3080193,12032,FIVESTAR,FIVE-STAR BUS FIN,0,,0,0.05,1,EQ,NSE,NSE
3080705,12034,BASML,BANNARI AM SPIN MILL,0,,0,0.01,1,EQ,NSE,NSE
3095553,12092,KAYNES,KAYNES TECHNOLOGY IND,0,,0,0.05,1,EQ,NSE,NSE
3097857,12101,HDFCNIFIT,HDFCAMC - HDFCNIFIT,0,,0,0.01,1,EQ,NSE,NSE
3099649,12108,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,0,,0,0.01,1,EQ,NSE,NSE
3103745,12124,DOLATALGO,DOLAT ALGOTECH,0,,0,0.01,1,EQ,NSE,NSE
3111169,12153,BBTCL,B&B TRIPLEWALL CONT,0,,0,0.01,1,EQ,NSE,NSE
3116289,12173,HNDFDS,HINDUSTAN FOODS,0,,0,0.05,1,EQ,NSE,NSE
3120129,12188,INOXGREEN,INOX GREEN ENERGY SER,0,,0,0.01,1,EQ,NSE,NSE
3128065,12219,RUSTOMJEE,KEYSTONE REALTORS,0,,0,0.05,1,EQ,NSE,NSE
3131137,12231,OCCL,ORIENTAL CARBN & CHEM,0,,0,0.01,1,EQ,NSE,NSE
3170305,12384,ZIMLAB,ZIM LABORATORIES,0,,0,0.01,1,EQ,NSE,NSE
3197185,12489,SWSOLAR,STRLNG & WIL REN ENE,0,,0,0.05,1,EQ,NSE,NSE
3208449,12533,AAATECH,AAA TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
3226369,12603,PRECAM,PRECISION CAMSHAFTS,0,,0,0.05,1,EQ,NSE,NSE
3247617,12686,MBAPL,MADHYA BHARAT AGRO P.,0,,0,0.01,1,EQ,NSE,NSE
3255297,12716,TEAMLEASE,TEAMLEASE SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3288833,12847,KRISHANA,KRISHANA PHOSCHEM,0,,0,0.01,1,EQ,NSE,NSE
3305729,12913,SARVESHWAR,SARVESHWAR FOODS,0,,0,0.01,1,EQ,NSE,NSE
3322369,12978,NPBET,TATAAML - NPBET,0,,0,0.01,1,EQ,NSE,NSE
3328257,13001,DHARMAJ,DHARMAJ CROP GUARD,0,,0,0.05,1,EQ,NSE,NSE
3336961,13035,SAFARI,SAFARI IND (INDIA),0,,0,0.05,1,EQ,NSE,NSE
3342593,13057,UNIPARTS,UNIPARTS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3343617,13061,360ONE,360 ONE WAM,0,,0,0.05,1,EQ,NSE,NSE
3346433,13072,IIFLCAPS,IIFL CAPITAL SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3348737,13081,TRIVENI,TRIVENI ENGG. & INDS.,0,,0,0.05,1,EQ,NSE,NSE
3348993,13082,SILVER1,KOTAKMAMC - KOTAKSILVE,0,,0,0.01,1,EQ,NSE,NSE
3350017,13086,AIAENG,AIA ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,0,,0,0.01,1,EQ,NSE,NSE
3353857,13101,VIMTALABS,VIMTA LABS,0,,0,0.05,1,EQ,NSE,NSE
3355137,13106,NAHARINDUS,NAHAR INDS ENT,0,,0,0.01,1,EQ,NSE,NSE
3356417,13111,ORIENTCER,ORIENT CERATECH,0,,0,0.01,1,EQ,NSE,NSE
3357697,13116,QUICKHEAL,QUICK HEAL TECH,0,,0,0.05,1,EQ,NSE,NSE
3360257,13126,REPRO,REPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE
3369473,13162,CELEBRITY,CELEBRITY FASHIONS,0,,0,0.01,1,EQ,NSE,NSE
3372801,13175,NITINSPIN,NITIN SPINNERS,0,,0,0.05,1,EQ,NSE,NSE
3374593,13182,ROHLTD,ROYAL ORCHID HOTELS,0,,0,0.05,1,EQ,NSE,NSE
3377153,13192,ENIL,ENTERTAIN NET. IND.,0,,0,0.01,1,EQ,NSE,NSE
3378433,13197,GSPL,GUJARAT STATE PETRO,0,,0,0.05,1,EQ,NSE,NSE
3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0,,0,0.01,1,EQ,NSE,NSE
3383809,13218,SULA,SULA VINEYARDS,0,,0,0.05,1,EQ,NSE,NSE
3388417,13236,SADBHAV,SADBHAV ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
3394561,13260,KEC,KEC INTL.,0,,0,0.05,1,EQ,NSE,NSE
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE
3398657,13276,LANDMARK,LANDMARK CARS,0,,0,0.05,1,EQ,NSE,NSE
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3401729,13288,AHL,ABANS HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
3402241,13290,BLKASHYAP,B.L.KASHYAP & SON,0,,0,0.01,1,EQ,NSE,NSE
3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),0,,0,0.05,1,EQ,NSE,NSE
3407361,13310,KEI,KEI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0,,0,0.05,1,EQ,NSE,NSE
3414273,13337,GALLANTT,GALLANTT ISPAT,0,,0,0.05,1,EQ,NSE,NSE
3415553,13342,VAKRANGEE,VAKRANGEE,0,,0,0.01,1,EQ,NSE,NSE
3418113,13352,MALUPAPER,MALU PAPER MILLS,0,,0,0.01,1,EQ,NSE,NSE
3419905,13359,KFINTECH,KFIN TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
3421953,13367,SGL,STL GLOBAL,0,,0,0.01,1,EQ,NSE,NSE
3424257,13376,UTTAMSUGAR,UTTAM SUGAR MILLS,0,,0,0.05,1,EQ,NSE,NSE
3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0,,0,0.05,1,EQ,NSE,NSE
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE
3432705,13409,GPIL,GODAWARI POW & ISP,0,,0,0.01,1,EQ,NSE,NSE
3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
3436289,13423,ELIN,ELIN ELECTRONICS,0,,0,0.01,1,EQ,NSE,NSE
3438081,13430,KELLTONTEC,KELLTON TECH SOL,0,,0,0.01,1,EQ,NSE,NSE
3439617,13436,LOKESHMACH,LOKESH MACHINES,0,,0,0.05,1,EQ,NSE,NSE
3443457,13451,RATNAMANI,RATNAMANI MET & TUB,0,,0,0.05,1,EQ,NSE,NSE
3444993,13457,KAMDHENU,KAMDHENU,0,,0,0.05,1,EQ,NSE,NSE
3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0,,0,0.05,1,EQ,NSE,NSE
3454977,13496,PFOCUS,PRIME FOCUS,0,,0,0.01,1,EQ,NSE,NSE
3456257,13501,ALLCARGO,ALLCARGO LOGISTICS,0,,0,0.01,1,EQ,NSE,NSE
3458561,13510,AKASH,AKASH INFRA-PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
3458817,13511,MUNJALAU,MUNJAL AUTO IND.,0,,0,0.01,1,EQ,NSE,NSE
3460353,13517,EMAMILTD,EMAMI,0,,0,0.05,1,EQ,NSE,NSE
3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0,,0,0.01,1,EQ,NSE,NSE
3463169,13528,GMRAIRPORT,GMR AIRPORTS,0,,0,0.01,1,EQ,NSE,NSE
3465217,13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,0,,0,0.05,1,EQ,NSE,NSE
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.05,1,EQ,NSE,NSE
3471361,13560,GRINDWELL,GRINDWELL NORTON,0,,0,0.05,1,EQ,NSE,NSE
3472641,13565,RAMANEWS,SHREE RAMA NEWSPRINT,0,,0,0.01,1,EQ,NSE,NSE
3474433,13572,MANUGRAPH,MANUGRAPH INDIA,0,,0,0.01,1,EQ,NSE,NSE
3475713,13577,VOLTAMP,VOLTAMP TRANSFORMERS,0,,0,0.05,1,EQ,NSE,NSE
3476481,13580,RADIANTCMS,RADIANT CASH MGMT SER,0,,0,0.01,1,EQ,NSE,NSE
3478273,13587,ACE,ACTION CONST EQUIP,0,,0,0.05,1,EQ,NSE,NSE
3479553,13592,HOVS,HOV SERVICES,0,,0,0.01,1,EQ,NSE,NSE
3481089,13598,SELAN,SELAN EXPLO. TECH,0,,0,0.05,1,EQ,NSE,NSE
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE
3486721,13620,ANANTRAJ,ANANT RAJ,0,,0,0.05,1,EQ,NSE,NSE
3488001,13625,BINANIIND,BINANI INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3491073,13637,JMFINANCIL,JM FINANCIAL,0,,0,0.01,1,EQ,NSE,NSE
3492609,13643,ELECON,ELECON ENG. CO.,0,,0,0.05,1,EQ,NSE,NSE
3493889,13648,TALBROAUTO,TALBROS AUTO. COMP.,0,,0,0.05,1,EQ,NSE,NSE
3495937,13656,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,NSE,NSE
3496449,13658,GEECEE,GEECEE VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3499777,13671,MADHUCON,MADHUCON PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
3504129,13688,ACLGATI,ALLCARGO GATI,0,,0,0.01,1,EQ,NSE,NSE
3505409,13693,INFOMEDIA,INFOMEDIA PRESS,0,,0,0.01,1,EQ,NSE,NSE
3507713,13702,VISHWARAJ,VISHWARAJ SUGAR IND,0,,0,0.01,1,EQ,NSE,NSE
3509761,13710,FIEMIND,FIEM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3512321,13720,JHS,JHS SVEND. LAB.,0,,0,0.01,1,EQ,NSE,NSE
3513601,13725,DCBBANK,DCB BANK,0,,0,0.01,1,EQ,NSE,NSE
3514881,13730,INSPIRISYS,INSPIRISYS SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
3518721,13745,GTLINFRA,GTL INFRA.LTD,0,,0,0.01,1,EQ,NSE,NSE
3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0,,0,0.05,1,EQ,NSE,NSE
3520257,13751,NAUKRI,INFO EDGE (I),0,,0,0.05,1,EQ,NSE,NSE
3520769,13753,MANOMAY,MANOMAY TEX INDIA,0,,0,0.01,1,EQ,NSE,NSE
3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0,,0,0.01,1,EQ,NSE,NSE
3522817,13761,BBL,BHARAT BIJLEE,0,,0,0.05,1,EQ,NSE,NSE
3526657,13776,GESHIP,THE GE SHPG.LTD,0,,0,0.05,1,EQ,NSE,NSE
3529217,13786,TORNTPOWER,TORRENT POWER,0,,0,0.05,1,EQ,NSE,NSE
3531265,13794,BAIDFIN,BAID FINSERV,0,,0,0.01,1,EQ,NSE,NSE
3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0,,0,0.01,1,EQ,NSE,NSE
3533057,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS,0,,0,0.01,1,EQ,NSE,NSE
3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3536897,13816,LTFOODS,LT FOODS,0,,0,0.05,1,EQ,NSE,NSE
3538177,13821,RUCHIRA,RUCHIRA PAPERS,0,,0,0.01,1,EQ,NSE,NSE
3539457,13826,SOBHA,SOBHA,0,,0,0.05,1,EQ,NSE,NSE
3542785,13839,DONEAR,DONEAR IND.,0,,0,0.01,1,EQ,NSE,NSE
3544065,13844,MMFL,MM FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
3547905,13859,VENUSREM,VENUS REMEDIES,0,,0,0.05,1,EQ,NSE,NSE
3550209,13868,AARTIPHARM,AARTI PHARMALABS,0,,0,0.05,1,EQ,NSE,NSE
3550721,13870,KUANTUM,KUANTUM PAPERS,0,,0,0.01,1,EQ,NSE,NSE
3552001,13875,JINDRILL,JINDAL DRILLING IND.,0,,0,0.05,1,EQ,NSE,NSE
3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
3555841,13890,HIRECT,HIND RECTIFIER,0,,0,0.05,1,EQ,NSE,NSE
3558401,13900,CREST,CREST VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3563521,13920,PLASTIBLEN,PLASTIBLENDS INDIA,0,,0,0.01,1,EQ,NSE,NSE
3564801,13925,NFL,NATIONAL FERT.,0,,0,0.01,1,EQ,NSE,NSE
3568897,13941,PRAENG,PRAJAY ENG. SYN.,0,,0,0.01,1,EQ,NSE,NSE
3571201,13950,LIQUID1,KOTAKMAMC - KOTAKLIQ,0,,0,0.01,1,EQ,NSE,NSE
3571457,13951,PARACABLES,PARAMOUNT COMM,0,,0,0.01,1,EQ,NSE,NSE
3575297,13966,HBLENGINE,HBL ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
